Amalga	42.576853	-113.724737
Albion	42.412793	-113.579573
American Falls	42.781744	-112.855981
Arbon	42.455981	-112.556084
Awakening	41.272334	-117.954028
Austin	39.491833	-117.070159
Argenta	40.667517	-116.730362
Alpha	40.01269	-116.190606
Alazon	41.13353	-115.03005
Arthur	40.796506	-115.191144
Almo	42.082343	-113.632762
Adverse	39.380825	-114.777341
Aragonite	40.742713	-113.002757
Abraham	39.40377	-112.718176
Anderson	39.0237	-123.3824
Asylum	39.133505	-123.200561
Anchor Bay	38.802874	-123.577342
Annapolis	38.719551	-123.367633
Alderglen Springs	38.835183	-123.052779
Adams	38.8571966	-122.7187035
Asti	38.761286	-122.975195
Anderson Springs	38.778619	-122.681639
Alliance Redwood	38.433803	-122.973054
Aetna Springs	38.6578215	-122.479977
Angwin	38.575715	-122.450037
Agua Caliente	38.324189	-122.487728
Agua Caliente	38.324189	-122.487728
Arbee	39.21111	-121.99583
Alemandra	39.148781	-121.688024
Arbuckle	39.016656	-122.056897
Alicia	39.106808	-121.57982
Abbott	39.020449	-121.62552
Arboga	39.05139	-121.55583
Alta Hill	39.232044	-121.073206
Alta Vista Park	39.227394	-121.066617
Alta Sierra	39.141226	-121.052109
Alta Sierra Estates	39.114062	-121.055225
Alta Sierra Ranches	39.10434	-121.024668
Algodon	38.99028	-121.54306
Antelope	38.7093827	-121.3306484
Antelope	38.7071	-121.328796
Auburn	38.897916	-121.074314
Applegate	38.986287	-121.005129
Auburn Lake Trails	38.890861	-121.001414
Arroyo Vista	38.723236	-121.054666
Atlas	38.429077	-122.24803
Arroz	38.6206674	-121.9714181
Allendale	38.444618	-121.94754
American Canyon	38.158797	-122.256055
Avon	38.03292	-122.075634
Antioch	38.016907	-121.813771
Arcade	38.610005	-121.382817
Arden-Arcade	38.60528	-121.37972
Arden	38.599823	-121.392238
Arcade	38.475741	-121.579679
Alder Creek	38.63519	-121.202398
Akers	37.999479	-121.285052
Acampo	38.174705	-121.278023
Ampere	38.1012574	-121.2378246
Armstrong	38.089087	-121.274669
August	37.978684	-121.259274
Alto	37.904722	-122.51849
Atchison	37.93361	-122.37167
Atchison Village	37.933535	-122.371638
Amanico Ergina Village	37.782429	-122.436638
Albany	37.887059	-122.29602
Alden	37.826871	-122.209134
Alhambra Valley	37.964104	-122.140395
Acalanes Ridge	37.904533	-122.074277
Alamo	37.852059	-122.03369
Alameda	37.765336	-122.241873
Ashland	37.695461	-122.112744
Alamo Oaks	37.83937	-121.993016
Arbor	37.96167	-121.72333
Asco	37.682986	-121.872734
Altamont	37.74389	-121.66278
Atherton	37.4613184	-122.1984298
Alvarado	37.596481	-122.077001
Adobe Corner	37.42605	-122.266356
Alta Mesa	37.398829	-122.134686
Adobe Meadow	37.424722	-122.11
Albrae	37.49556	-121.98944
Atlanta	37.813067	-121.120915
Avena	37.84196	-121.062939
Alba	37.798603	-121.040539
Aurora	37.65993	-121.002712
Airport	37.6326666	-120.974396
Ashrama	37.30716	-121.469662
Austin	37.242444	-121.998291
Allegro Heights	36.971895	-122.037741
Alamitos	37.250499	-121.867176
Aldercroft Heights	37.1612115	-121.9720187
Aptos	36.979891	-121.908451
Aptos Hills	36.96386	-121.862168
Aptos Hills-Larkin Valley	36.9514314	-121.8338873
Amesti	36.955998	-121.781573
Aromas	36.8884407	-121.6443238
Achasta	36.60028	-121.89472
Ambler Park	36.576349	-121.720225
Alisal	36.679126	-121.617722
Alpha	39.33056	-120.78139
Alta	39.208673	-120.818754
Armstrong	39.328239	-120.23631
Andover	39.30194	-120.2575
Apex	38.726847	-120.823269
Avinsino Corner	38.693515	-120.676597
Alpine Meadows	39.17387	-120.232701
Al Tahoe	38.941852	-119.983515
Alpine Village	38.774484	-119.822226
Aurum City	38.66	-120.82
Aukum	38.557003	-120.72628
Amador City	38.4191537	-120.8247278
Armstrong's Mill	38.4045	-120.671
Alabama Hill	38.355	-120.59194
Antelope House	38.0882	-120.8736
Arnold	38.25106	-120.357685
Avery	38.204379	-120.36967
Angels Camp	38.068175	-120.539036
Altaville	38.089493	-120.556337
Apple Valley Estates	38.011035	-120.328803
Allen	38.617132	-120.110743
Arastraville	37.999997	-120.227549
Avalon	38.762975	-118.756253
Adela	37.790003	-120.866052
Algerine	37.912171	-120.385376
Aladdin	37.46	-120.72
Arundel	37.44861	-120.59944
Arena	37.374859	-120.677344
Atwater	37.34804	-120.612396
Amsterdam	37.430255	-120.541701
Aspen Valley	37.8272408	-119.7675147
Agua Fria	37.490325	-120.018376
Ahwahnee	37.36972	-119.725245
Ahwahnee Estates	37.370776	-119.703765
Abbato	37.05389	-120.82778
Agatha	36.99	-120.69
Athlone	37.207999	-120.35796
Ash	37.06889	-120.30417
Arbios	36.776616	-120.397947
Andrews	36.78042	-119.8032
Aspen Springs	37.55315	-118.710706
Alta Vista	37.412709	-118.542618
Auberry	37.074313	-119.48434
Alder Springs	37.065193	-119.402445
Avocado	36.782244	-119.407437
Auckland	36.587766	-119.107031
Aspendell	37.237379	-118.59719
Aberdeen	36.978292	-118.254023
Arroyo Center	36.23314	-121.4719
Armona	36.312475	-119.707024
Avenal	36.004354	-120.128899
Adelaida	35.64269	-120.873418
Asuncion	35.516552	-120.682924
Atascadero	35.480769	-120.666437
Avila Beach	35.182134	-120.732715
Acebedo	35.831907	-120.20181
Annette	35.653419	-120.17511
Asphalto	35.30472	-119.60083
Ambler	36.30792	-119.282845
Advance	36.51578	-118.902601
Antes	36.311573	-119.135267
Angiola	35.9887532	-119.4759141
Alpaugh	35.887659	-119.482864
Allensworth	35.863717	-119.390662
Abilene	36.145507	-119.053714
Algoso	35.356971	-118.931969
Artwell	35.22811	-119.10154
Alameda	35.23774	-119.003158
Arvin	35.208147	-118.83317
Alta Sierra	35.729118	-118.549532
Arroyo Grande	35.1240874	-120.5764777
Antonio	34.835258	-120.569891
Arguello	34.57832	-120.64295
Arlight	34.577762	-120.639337
Acorn	34.652761	-120.493221
Actis	34.959042	-118.148818
Ansel	34.908169	-118.161277
Andrade Corner	34.648597	-118.377025
Antelope Acres	34.752841	-118.281163
Agua Dulce	34.491828	-118.3181519
Acton	34.467175	-118.197176
Arbolada	34.449716	-119.258168
Agoura Hills	34.147984	-118.781238
Agoura	34.140547	-118.738144
Alpine (former settlement), California	34.4375	-118.33722
Achois	34.27389	-118.46139
Altacanyada	34.222226	-118.212019
Adams Square	34.133816	-118.241754
Atwater	34.116398	-118.256464
Altadena	34.185685	-118.131512
Arlington Heights	34.042222	-118.318889
Allá	33.981123	-118.4298
Alsace	33.978623	-118.415633
Angelino Heights	34.069807	-118.252799
Aliso Village	34.048623	-118.228129
Aurant	34.078877	-118.164343
Avalon Gardens	33.957237	-118.263129
Athens	33.9234601097438	-118.303309329096
Alondra Park	33.887984	-118.330584
American Legion Post No. 560	33.86194	-118.17694
Athens	38.615	-117.83333
Archer	38.04472	-117.18944
Adaven	38.121028	-115.571245
Alkali	37.825523	-117.337019
Alabama Hills	36.567712	-118.08981
Alico	36.569656	-117.96314
Ashton	36.720381	-116.673444
Amargosa Valley	36.639164	-116.401134
Area 25	36.8	-116.3
Atlanta	38.464551	-114.328713
Adamsville	38.256767	-112.789557
Ash Springs	37.460432	-115.193935
Alamo	37.3642062	-115.1596682
Acoma	37.552682	-114.16541
Angle City	37.043303	-114.588325
Arrowhead	36.6614239	-114.5752972
Amber	36.6081683	-114.4825632
Avon	37.894138	-113.34996
Anderson Junction	37.284149	-113.305505
Alton	37.439719	-112.482631
Atkinville	37.029981	-113.627736
Apple Valley	37.09535	-113.120286
Armistead	35.547771	-117.927732
Atolia	35.314648	-117.6090068
Argus	35.748904	-117.396188
Apollo	35.341637	-116.87448
Ashford Mill	35.91889	-116.68472
Ashford Junction	35.9208979	-116.6812471
Aerial Acres	35.090839	-117.7883
Antelope Center	34.579991	-117.969235
Alpine	34.53917	-118.10639
Adelanto	34.5828261	-117.4140292
Alyeupkigna	34.14556	-118.04972
Arcadia	34.127358	-118.045868
Azusa	34.133484	-117.907543
Azucsagna	34.13361	-117.9075
Alray	34.328336	-117.482828
Alhambra	34.095162	-118.126842
Avocado Heights	34.036303	-117.991045
Awigna	34.02	-117.94944
Artesia	33.861372	-118.082163
Anaheim Shores	33.852793	-117.948672
Atwood	33.840086	-117.833813
Anaheim	33.834492	-117.915638
Arlington Station	33.914182	-117.441157
Arcilla	33.78333	-117.47944
Arrowhead Equestrian Estates	34.35778	-117.249766
Apple Valley	34.5239284	-117.2169295
Apple Valley Highlands	34.391112	-117.217543
Arrowhead Highlands	34.230498	-117.260623
Arrowhead Springs	34.186673	-117.261919
Agua Fria	34.238895	-117.218375
Arrowbear Lake	34.2108223	-117.085402
Angelus Oaks	34.146128	-116.982842
Arnold Heights	33.8940376	-117.2804963
Alessandro	33.88611	-117.27028
Afton	35.036372	-116.379744
Argos	34.725823	-116.250848
Ash Hill	34.70694	-116.055
Amboy	34.5583196	-115.7438787
Archer	34.41733	-115.374912
Arrolime	36.35266	-114.909508
Apex	36.330593	-114.925662
Arden	36.078817	-115.212157
Antares	35.423337	-113.808767
Aultman	35.40167	-113.03917
Audley	35.40167	-113.03917
Arrowhead Junction	34.942224	-114.824393
Arizona Village	34.852569	-114.584454
Athos	34.950006	-114.139397
Apron Crossing	34.48333	-113.04778
Alamo Lake	34.243613	-113.485955
Aguila	33.942986	-113.174109
Ambrosia Mill	33.799894	-113.189029
Allah	33.92806	-112.69083
Avalon	33.343548	-118.32219
Aliso	33.726963	-117.833111
Aliso Viejo	33.60833	-117.725305
Aliso Viejo	33.569594	-117.726369
Agra	33.333365	-117.500043
Alberhill	33.727242	-117.399764
Antelope Hills	33.60558	-117.166977
Auld	33.58611	-117.06139
Aguanga	33.444044	-116.859386
Azure Vista	32.7226938608518	-117.254440896279
Asian Pacific Thematic Historic	32.7105	-117.161
Alpine	32.8377326	-116.7782771
Alpine Heights	32.8214672	-116.7763394
Agua Caliente	32.5103864402427	-116.992721919038
Alpine Village	33.606138	-116.469737
Anza	33.5551068	-116.6725246
Alamo Bonito	33.55	-116.133
Agua Hechicera	32.477651	-116.183397
Alamorio	32.97837	-115.462848
Anza	32.800332	-115.498326
Amos	33.118094	-115.255811
Acolita	33.071151	-115.184698
Araz Junction	32.748346	-114.712176
Andrade	32.723104	-114.724365
Araz	32.75361	-114.69333
Avenue B & C	32.719071	-114.661114
Arizona City	32.69222	-114.61528
Antelope Peak Station	32.7131028	-114.015083
Araby	32.675604	-114.522171
Asher	32.678556	-114.073656
Arlington	33.325682	-112.763772
Allenville	33.351987	-112.586554
Agua Caliente	32.983629	-113.325483
Aztec	32.824452	-113.451225
Ajo	32.374125	-112.862978
Alberto Oviedo Mota	32.2402282	-115.1674576
Ali Ak Chin	31.8576894	-112.5593673
Ali-Chuk	31.8146813	-112.5562526
Agua Dulce	29.885779	-114.881776
Agua de las Flores	28.822099	-113.524191
Angostura	28.064312	-112.869552
Annis	43.728066	-111.935906
Ashton	44.071346	-111.45015
Archer	43.717175	-111.785228
Alta	43.75308	-111.037226
Ammon	43.478724	-111.964287
Aberdeen Junction	43.22297	-112.470815
Aiken	43.20908	-112.40665
Alridge	43.210199	-111.998885
Alameda	42.889914	-112.454146
Arimo	42.560975	-112.172652
Alexander	42.65103	-111.70912
Alton	42.227431	-111.151585
Alpine Northwest	43.175023	-111.031592
Alpine Northeast	43.178184	-111.012336
Alpine Junction	43.175076	-111.01943
Alpine	43.159902	-111.011031
Auburn	42.791989	-111.003839
Afton	42.72536	-110.933514
Acme	44.910496	-106.984512
Airport Road	43.99329	-107.949261
Arapahoe	42.961482	-108.484237
Atlantic City	42.496486	-108.731819
Arminto	43.180523	-107.257647
Anderson	42.020396	-111.9568764
Amalga	41.859875	-111.895906
Avon	41.5326289	-111.8131941
Anderwood Estates	41.329664	-111.999387
Allen Taylor	41.303276	-112.026887
Anderson West Acres	41.214389	-112.075775
Aland of Honey	41.159666	-112.074665
Alpine Ranchettes	41.209111	-112.047998
Alpine Ranchettes Two	41.205778	-112.047998
Apple Park	41.177167	-112.009109
Arthur Jones Estate	41.157444	-112.052443
Arsenal Villa	41.159666	-112.034109
Apple Estates	41.176611	-112.023553
Allred	41.153277	-112.039387
Aspen West	41.150777	-112.048276
Apple Valley Estates	41.141055	-112.036054
Arsenal	41.132589	-112.023301
Adamdell	41.169666	-111.984386
Amber Way Condominium	41.174944	-111.975775
Avalon Hills	41.272721	-111.949664
Academy Heights Addition	41.263833	-111.963275
Academy Heights	41.264111	-111.968275
Alta Vista	41.254666	-111.940496
Albertsons Center	41.229944	-111.946052
Arlington Heights	41.232444	-111.949663
Argonne Park	41.213277	-111.94383
Avondet	41.183	-111.941608
Al Vita Park	41.115499	-112.018554
Airlane Park	41.109666	-112.007443
Allison Acres	41.087721	-112.055221
Anchorage	41.08765	-112.024452
Avion Vista	41.098833	-111.936885
Aura Acres	41.095777	-111.935774
Aspen East	41.071888	-111.95133
Aspen Heights	41.070777	-111.945774
Abrams Way	41.038555	-111.908273
Alta Acres	41.026333	-111.922996
Applewood Estates	40.923834	-111.887716
A & K	40.878834	-111.899383
Aegean Village	40.955778	-111.884661
Arcadia	40.903556	-111.88466
Alta Heights	40.904667	-111.870771
Artistic	40.873834	-111.87966
Amby Briggs	40.888001	-111.85577
Amos Addition	40.792446	-111.931605
Alda Verda	40.854668	-111.875215
Arlington Hills	40.782446	-111.849102
Almy	41.331612	-111.004629
Almy	41.33161	-111.00463
Altamont	41.19217	-110.78962
Aspen	41.20578	-110.75184
Antelope	41.42106	-110.530165
Antelope	41.42106	-110.53017
Angels Grove	40.521333	-112.261056
Arthur	40.717167	-112.13661
Athens	40.727723	-112.067719
April Acres	40.70189	-112.08133
Addison Park One	40.710224	-112.02744
Addison Park Three & Four	40.705224	-112.02744
Alpine Meadows	40.70578	-111.994661
Apollo Hills	40.679668	-112.040218
Academy Park	40.668836	-111.996605
Arnold Estates	40.669947	-111.978549
April Meadows	40.634947	-111.991049
Avondale	40.77939	-111.948827
Airport East Business Park	40.772446	-111.946605
Agricultural Park	40.774113	-111.934104
Archer Kullak	40.766057	-111.918548
American Plaza Condominium	40.766335	-111.892436
American Towers Condominium	40.765502	-111.892436
Albert Place	40.750502	-111.922993
Asbury Park Addition	40.721891	-111.955771
Anderton Estates	40.672725	-111.969382
Autumn Wood	40.655503	-111.950771
Autumn Wood Circle	40.656614	-111.950771
Aspen Heights	40.651892	-111.912436
Applegate Condo	40.656058	-111.91188
Angle View	40.637725	-111.945215
Auburn Gardens	40.649392	-111.907714
Amherst Park	40.644392	-111.906047
Atwood	40.632725	-111.898269
Apple Blossom Estate	40.657725	-111.866879
Angie Circle Condominium	40.65217	-111.873268
Alpine Gardens	40.654947	-111.88188
Atwood Addition	40.664669	-111.883269
Atwood Estates	40.671058	-111.881324
Arcadia Park Condominium	40.674947	-111.832156
Arcadian Park	40.674947	-111.834378
Artistic Terrace	40.67467	-111.816878
Arborwood Park	40.660503	-111.8291
Arbor Estates Condominium	40.664392	-111.827156
Andlor	40.663281	-111.815489
Aspen Glen Condominium	40.649392	-111.884657
Adams Park	40.635503	-111.856323
Akron	40.630781	-111.855212
Ashbrook Condominium	40.625503	-111.882713
Applewood	40.644948	-111.829934
Auburn Heights	40.611059	-111.823822
Aspen Park Condo	40.624392	-111.807988
Artists View Heights	40.607448	-111.804655
Ashford Acres	40.569392	-111.982437
Alamo Park	40.593004	-111.89938
Alta View Estates	40.573282	-111.893268
Alegre Vista	40.594392	-111.874934
Alta Vista	40.592448	-111.844656
Avalon Village	40.596615	-111.847434
American Villa	40.578559	-111.877434
Alta Cove at Willow Creek	40.592171	-111.826322
Alta Hills	40.593004	-111.801877
Ashley Park	40.564393	-111.832711
Alta Canyon Village	40.582171	-111.830211
Altawood Subdivision Number 3	40.579115	-111.804932
Altavilla Estates	40.567726	-111.815766
Altawood	40.58106	-111.803543
Alta Vista Subdivision Number 1	40.566615	-111.817433
Altara Heights	40.545782	-111.871323
Alta Heights	40.549115	-111.856323
Altawood Place	40.555504	-111.859934
Autumn Hills	40.555504	-111.805766
Avalon Estates	40.483282	-111.944102
Allen	40.505783	-111.857156
American Fork	40.376761	-111.795867
Avondale Condo	40.610226	-111.791043
Adventure Condominium	40.609115	-111.795766
Apple Valley	40.617726	-111.793821
Altus	40.752447	-111.61826
Atkinson	40.740504	-111.47492
Atlas Hills	40.598004	-111.796599
Alta	40.5885093	-111.6447873
Alpine	40.45572	-111.777781
Albion Alps	40.580507	-111.618533
Aspen Grove	40.403288	-111.602419
Aspen Cove at Scofield	39.805	-111.15278
Altonah	40.401446	-110.294011
Altamont	40.359347	-110.286172
Arcadia	40.218324	-110.237433
Arrowhead Springs	41.5090698	-109.1537621
Angora	40.177319	-108.579265
Atchee	39.562885	-108.91294
Axial	40.285596	-107.791991
Anvil Points	39.514656	-107.921303
Antlers	39.543352	-107.729209
Arvada	44.654009	-106.130585
Adon	44.526107	-105.233391
Alva	44.694479	-104.4407057
Aladdin	44.643946	-104.184185
Antelope Valley-Crestview	44.2149094	-105.4666289
Antelope Valley	44.228213	-105.459518
Antelope Hills	43.081705	-106.321506
Alcova Po	42.55996	-106.72337
Alcova	42.552184	-106.716992
Air Base Acres	42.88219	-106.44114
Air Base Acres	42.882187	-106.441143
Allendale	42.813337	-106.311959
Ammon	42.626347	-105.129419
Arpan	44.788467	-103.649118
Ashland Heights	44.125603	-103.12778
Arrowhead Estates	44.036099	-103.27685
Ajax	43.897489	-103.181851
Ash	44.240361	-102.187948
Argentine	43.452668	-103.992592
Argyle	43.534726	-103.654481
Andrews	42.63139	-103.91722
Agate	42.42	-103.79389
Allen	43.281387	-101.925669
Arlington	41.59726	-106.215375
Albany	41.184946	-106.12985
Archer	41.159319	-104.668756
Albin	41.418469	-104.1007942
Altvan	41.123037	-104.699966
Altvan	41.12304	-104.69997
Arcola	41.100815	-104.457182
Arcola	41.10082	-104.45718
Allenspark	40.193749	-105.525322
Arrowood	40.187207	-105.510832
Arrowhead Village	39.634382	-106.567039
Avon	39.634854	-106.526835
American City	39.871312	-105.589697
Alice	39.818945	-105.645624
Argo Mill	39.742766	-105.506663
Andersonville	40.59352	-105.057662
Arrowhead	40.579225	-105.0254223
Altona	40.1393822	-105.2830396
Adna	40.342575	-104.828489
Aristocrat Ranchettes	40.108504	-104.754166
Ault	40.582389	-104.733083
Alden	40.464215	-104.583686
Auburn	40.366109	-104.639884
Aspen Meadows	39.976375	-105.413328
Ara	40.024986	-105.250267
Apex Park and Recreation	39.82583	-105.14583
Apple Meadows	39.804722	-105.211944
Applewood	39.750508	-105.156459
Applewood Village	39.765556	-105.133056
Applewood Grove	39.743611	-105.145833
Applewood Glen	39.745278	-105.134444
Aspen Creek	39.945278	-105.054722
Arvada	39.8129884	-105.0852185
Adams City	39.825425	-104.931501
Aurora Heights	39.736389	-104.8575
Apache Mesa	39.731944	-104.795833
Aspen Park	39.541084	-105.297714
Alamo Placita	39.72082	-104.975814
Aurora Knolls	39.680556	-104.777778
Acres Green	39.555018	-104.889076
Algonquin Acres	39.598333	-104.826389
Acequia	39.525759	-105.02127
Aetna Estates	39.73802	-104.673935
Aurora	39.712934	-104.81936
Angora	41.852002	-103.124395
Alliance	42.097065	-102.873559
Atkins	41.72389	-103.21528
Alden	41.56136	-103.03632
Antelope	41.229203	-103.780359
Avalo	40.803264	-103.650026
Antioch	42.069098	-102.582891
Ashby	42.020881	-101.928044
Arthur	41.571712	-101.691552
Atwood	40.5443095	-103.2697696
Akron	40.1592	-103.2086529
Adena	40.015614	-103.886667
Agate	39.462017	-103.941644
Anton	39.7414864	-103.1986745
Abarr	39.850544	-102.707153
Arickaree	39.698968	-103.066204
Amherst	40.682006	-102.166022
Alvin	40.307899	-102.075881
Antelope	40.545786	-101.287525
Armel	39.804145	-102.10837
Axtell	39.055206	-111.820441
Aurora	38.92084	-111.933923
Austin	38.673023	-112.120968
Annabella	38.708348	-112.060888
Alunite	38.37914	-112.24659
Angle	38.248957	-111.987161
Antimony	38.1165343	-112.0003711
Agate	39.01499	-109.24373
Appleton	39.120787	-108.612722
Akin	39.266857	-108.262573
Austin	38.779087	-107.952499
Arriola	37.44061	-108.645881
Aneth	37.216159	-109.186606
Alta	37.885952	-107.852722
Ames	37.86548	-107.883076
Animas Forks	37.931844	-107.57101
Aztec	36.830524	-108.009513
Alcatraz	36.756394	-107.757004
Archuleta	36.794172	-107.708947
Allison	37.025815	-107.487656
Arboles	37.02025	-107.421102
Altura	37.1848382	-107.1890607
Amargo	36.937789	-106.891704
Apex	35.943041	-112.185725
Ash Fork	35.222829	-112.480863
Angell	35.166893	-111.313047
Aponi-vi	35.88139	-110.71389
Aponi-vi	35.88139	-110.71403
Abra	34.901964	-112.446838
Aultman	34.61641	-111.91432
Arnold Place	34.453361	-111.918208
Allan Lake Landing	34.825299	-111.436537
Arcosanti	34.344381	-112.103443
Anthem	33.865162	-112.135844
Arntz	34.93583	-110.0425
Adamana	34.976692	-109.822338
Aripine	34.419645	-110.417622
Aztec Lodge	33.845047	-110.969008
Alchesay Flat	33.93222	-109.93944
Allentown	35.291992	-109.158555
Allison	35.524499	-108.784564
Ambrosia Lake	35.420269	-107.821216
Atarque	34.73643	-108.70313
Alpine	33.8484392	-109.1465191
Aragon	33.881227	-108.5390682
Apache Creek	33.833879	-108.619488
Aragon	35.1092	-108.13229
Acomita Lake	35.0589818	-107.6073484
Anzac Village	35.0611915	-107.7406356
Anzac	35.06865	-107.72672
Alaska	35.05282	-107.596162
Acomita	35.05532	-107.571717
Acoma Village	34.898657	-107.586994
Acoma Pueblo	34.897115	-107.577409
Alamo	34.418879	-107.496717
Alamillo	34.2534117	-106.9167034
Aspen	39.190665	-106.819201
Ashcroft	39.053601	-106.79976
Americus	38.904331	-106.158421
Abbeyville	38.777495	-106.49225
Alma	39.284706	-106.06344
Alma Junction	39.270557	-106.047318
Antero Junction	38.925185	-105.962245
Almont	38.6650857	-106.8410608
Alder	38.369516	-106.038826
Air Force Academy	39.012953	-104.858936
Alta Vista	39.027672	-104.109015
Adelaide	38.559995	-105.090817
Avondale	38.236498	-104.349872
Alpine	37.6893274	-106.5871142
Ansel	37.704739	-106.093724
Alamosa	37.468191	-105.874293
Alamosa East	37.470889	-105.859635
Antonito	37.075904	-106.008781
Apache City	37.858374	-104.831425
Alamo	37.65353	-104.966848
Aguilar	37.401633	-104.655596
Amalia	36.948787	-105.464032
Abeyta	37.077926	-104.184203
Arriba	39.2841462	-103.274885
Aroya	38.856912	-103.137504
Arlington	38.3352	-103.343561
Able	38.067172	-102.869466
Arapahoe	38.8497521	-102.1777135
Augustine	38.744538	-101.372302
Astor	38.47278	-101.90306
Ayer	37.756125	-103.842685
Andrix	37.2794252	-103.1926294
Atlanta	37.50362	-102.99604
Atencio	36.771412	-103.125767
Alire	36.476348	-106.580987
Arroyo del Agua	36.162145	-106.650386
Abiquiu	36.209404	-106.320597
Ancones	36.42391	-106.06308
Arroyo Hondo	36.53551	-105.66678
Arroyo Seco	36.5165056	-105.5687501
Alcalde	36.088538	-106.05624
Apodaca	36.196196	-105.866358
Arroyo Seco	35.965302	-106.030578
Angostura	36.1017	-105.4864
Alameda	35.1875912	-106.6184125
Algodones	35.378752	-106.481269
Angostura	35.374204	-106.493359
Anasazi Trails	35.316429	-106.512525
Agua Fria	35.659641	-106.007589
Agua Fria	36.429705	-105.299189
Angel Fire	36.39211	-105.286022
Abuelo	35.945034	-105.360846
Abbott	36.305423	-104.2589222
Arriba	35.623377	-105.200841
Agua Zarca	35.563377	-105.271954
Apache Springs	35.372269	-105.193061
Anton Chico	35.19887	-105.142574
Alamito	35.822538	-104.437483
Ancon	35.71532	-104.42554
Alta Vista	35.535044	-104.743602
Adero Az	35.35366	-104.45915
Arenal	35.054933	-106.703447
Atrisco	35.0799996	-106.6846961
Albuquerque	35.084248	-106.649241
Albuquerque metropolitan area	35.11083	-106.61
Armijo	35.0540167	-106.6753419
Augustine	34.936995	-106.194191
Azul	34.693947	-106.75836
Adelino	34.708511	-106.729665
Abeytas	34.467591	-106.811324
Abo	34.4557186	-106.3322593
Antelope Springs	34.832279	-106.068075
Adobe Ranch	33.86229	-106.305
Ancho	33.937808	-105.739618
Aurora	35.139441	-105.431652
Arabella	34.86367	-104.78416
Agudo	34.40535	-104.30359
Albert	35.93448	-103.865245
Amistad	35.919118	-103.160682
Adrian	35.2710927	-102.669682
Ady	35.484197	-102.13086
Amarillo	35.207009	-101.832013
Abell	35.397992	-101.452832
Arch	34.106016	-103.143102
Arney	34.687257	-102.103055
Amherst	34.011528	-102.416054
Anton	33.807489	-102.162045
Aiken	34.142833	-101.52593
Abernathy	33.832356	-101.843104
Allmon	33.88147	-101.513219
Agar	44.8383292	-100.0752773
Alto	44.32998	-100.12735
Alto	44.329983	-100.127349
Arcade	44.969834	-98.96508
Alden	44.677987	-99.089564
Ashton	44.9948948	-98.4979868
Alpha	44.590934	-98.988847
Allen	44.499652	-98.519172
Ames	44.269154	-99.084822
Ames	44.26915	-99.08482
Anina	43.994114	-98.630311
Antelope Development Area	43.302226	-100.634583
Antelope	43.303063	-100.628753
Arabia	42.73111	-100.3725
Ainsworth	42.54988	-99.856766
America	43.528603	-99.190614
Academy	43.4564119	-99.0793382
Aurora Center	43.5271271	-98.591727
Anoka	42.9477651	-98.8296347
Atkinson Township	42.58722	-98.98083
Anncar	42.80722	-98.74333
Atkinson	42.531253	-98.970921
Amelia	42.23366	-98.912511
Antelope	42.480026	-98.481437
Antelope	44.675777	-98.159971
Ash	44.99355	-97.922062
Altoona	44.604058	-98.412496
Appleby	44.81694	-97.05056
Alsville	44.58663	-97.12812
Arlington Beach	44.535869	-97.1077
Arlington	44.363476	-97.132201
Ahnberg	44.304136	-97.057007
Alpena	44.184375	-98.369778
Afton	44.154962	-97.930662
Artesian	44.010023	-97.921289
Alexandria	43.650686	-97.778653
Argonne	44.073992	-97.630489
Adams	44.0753539	-97.5507139
Alto	44.8569092	-96.9281225
Altamont	44.839897	-96.682447
Antelope Valley	44.933422	-96.475728
Argo	44.51409	-96.706461
Afton	44.427091	-96.706809
Aurora Township	44.32743	-96.703527
Astoria	44.558248	-96.5440981
Alton	44.3112716	-96.5673638
Alta Vista	44.587063	-96.154439
Ash Lake	44.415588	-96.261771
Arco	44.383611	-96.181485
Amiret	44.312083	-95.697412
Amiret Township	44.33056	-95.66667
Aurora	44.2836288	-96.6875497
Altona	44.15428	-96.368056
Airlie	44.021272	-96.438148
Andy's Acres	43.629419	-96.690049
Alliance	43.887704	-96.506633
Aetna	44.153294	-96.104202
Avoca	43.950215	-95.64527
Adrian	43.634098	-95.933144
Aurora	43.542182	-98.381365
Armour	43.315567	-98.34486
Avon	43.008756	-98.058645
Addison	42.742359	-97.662832
Aten	42.840158	-97.440826
Allen	42.308078	-97.407269
Anderson	43.517782	-96.619339
Anderson Subdivision	43.516364	-96.625047
Alsen	42.968063	-96.815149
Alcester	43.0226582	-96.6281001
Alcester Township	43.040548	-96.628059
Ash Creek	43.543835	-96.195672
Allison	43.4666	-96.271734
Alvord	43.341832	-96.303074
Ashton	43.310242	-95.7858
Allendorf	43.414186	-95.643186
Alton	42.987123	-96.010439
Archer	43.114726	-95.743405
Akron	42.827717	-96.560822
Adaville	42.749934	-96.409314
Allen	42.416133	-96.842424
America	42.788178	-96.1737494
Amherst	42.778823	-95.800132
Arlington	42.4888223	-96.0750707
Anthon	42.388255	-95.869284
Anselmo	41.6181346	-99.8654657
Arnold	41.425165	-100.193622
Antelope	41.132906	-100.294606
Arnold Township	41.45417	-100.16917
Almeria	41.826042	-99.522135
Arcadia Township	41.43778	-99.15444
Ansley	41.28794	-99.386059
Ansley Township	41.28861	-99.39556
Algernon	41.223169	-99.297531
Amherst	40.837084	-99.270218
