Osborne Corner	48.048761	-119.234754
Fairview	47.844312	-119.512542
Sims Corner	47.8153652	-119.3626518
Belvedere	48.049615	-118.984264
Seatons Grove	48.023691	-118.951763
Delano Heights	47.9335092	-119.018165
Grand Coulee	47.939577	-119.0107956
Mason City	47.966832	-118.969761
East Heights	47.932374	-118.981687
Bagdad Junction	47.8738048	-118.9380053
Hesseltine	47.874319	-118.830012
Kewa	48.194758	-118.272928
Keller	48.078465	-118.684212
Clark	47.9268	-118.6897
Fort Spokane	47.9047503	-118.3045808
Grisdale	47.3611774	-123.6142572
Matlock	47.242045	-123.410883
Shelton	47.21333	-123.1060853
Carmill Station	47.202039	-123.090151
Kamilche	47.130582	-123.099949
Duckabush	47.651951	-122.9323508
Lackawanna Beach	47.649537	-122.905157
Camp Discovery	47.810473	-122.792601
Warrenville	47.660814	-122.76942
Eldon	47.5506277	-123.0438619
Nellita	47.589815	-122.935155
Camp Union	47.593071	-122.842682
Naval Depot Junction	47.596483	-122.711535
Chico	47.611215	-122.7106716
Kitsap Lake	47.59194	-122.70889
Poulsbo	47.7333464	-122.6441606
Lincoln	47.744267	-122.620932
Silverdale	47.650554	-122.694051
Madrona Heights	47.688429	-122.562361
Venice	47.670319	-122.577053
Bainbridge Island	47.6430932	-122.5273982
Fletcher Bay	47.64123	-122.57201
Kingston	47.7984737	-122.4980352
Indianola	47.755654	-122.531091
Espérance	47.7923518	-122.3436758
Shoreline	47.7559852	-122.3389267
Loyal Heights	47.683189	-122.383263
Whittier Heights	47.68323	-122.37146
West Woodland	47.667871	-122.368615
Adams	47.670934	-122.384767
Phinney	47.6743408	-122.3594714
North Queen Anne	47.646883	-122.365719
Johansons Corner	47.629817	-122.652644
Rocky Point	47.5916628	-122.6692988
Treemont	47.625651	-122.619585
Sheridan	47.590928	-122.641252
Sheridan Park	47.584818	-122.635973
Manette	47.570257	-122.612821
Bremerton	47.567371	-122.63293
Waterman	47.57343	-122.58069
Manchester	47.5556495	-122.5459401
Port Orchard	47.537998	-122.636318
Annapolis	47.5428396	-122.6254419
Parkwood	47.5340088	-122.5988981
Conifer Park	47.521207	-122.600969
Eagledale	47.6140804	-122.5155805
Fort Ward	47.5848738755261	-122.521710404238
West Queen Anne	47.6347536	-122.366386
North Admiral	47.579319	-122.387908
Genesee	47.5665914	-122.3881065
Fairmount Park	47.555641	-122.380287
Youngstown	47.566487	-122.369572
Harper	47.520403	-122.519083
Biloxi	47.505376	-122.474018
Sylvan Beach	47.49917	-122.47722
Bethel Park	47.473431	-122.485963
Cowley	47.498315	-122.465534
Glen Acres	47.4683836	-122.4423021
Lowman Beach Park	47.540654	-122.395961
High Point	47.5446798	-122.3681737
South Delridge	47.526491	-122.36048
White Center	47.508128	-122.328265
Sunbeach	47.425066	-122.897544
Allyn	47.3841638	-122.8286483
Victor	47.377595	-122.815974
Glencove	47.345738	-122.736985
Sunshine Beach	47.354262	-122.731802
Bayshore	47.246206	-123.046262
Walkers Landing	47.282595	-122.925423
Grant	47.255373	-122.929033
Carlyon Beach	47.17954	-122.939866
Arcadia	47.197767	-122.939975
Rignall	47.165096	-122.922643
Herron	47.264161	-122.834308
Meridian	47.209541	-122.717909
Puget	47.1446861	-122.7966271
Yoman	47.186485	-122.706242
Burley	47.4180002	-122.6311891
Olympic View Mobile Manor	47.408711	-122.62237
Gig Harbor	47.3277578	-122.5875372
Olalla	47.4253446219576	-122.536100719797
Maplewood	47.399711	-122.557055
Rosedale	47.333393	-122.650501
Sunrise Beach	47.2937679	-122.6221773
Forest Beach	47.293849	-122.688716
Arletta	47.29007	-122.670425
Gig Harbor Peninsula	47.315431	-122.621967
Spring Beach	47.3526831	-122.520255
Midway	47.30482	-122.589573
Fern Heath	47.396545	-122.411413
Mileta	47.389298	-122.42739
Raeco	47.38565	-122.405999
Maury	47.389158	-122.38173
Harbor Heights	47.371764	-122.489419
Manzanita	47.352368	-122.475633
Caledonia	47.309266	-122.431236
Dash Point	47.316606	-122.42815
Warren	47.283239	-122.652349
Cromwell	47.28032	-122.629072
Gertrude	47.214264	-122.667908
Bayview	47.2843	-122.606938
Magnolia Heights	47.264154	-122.595465
Wollochet	47.2743913	-122.583971
Sunset Beach	47.218153	-122.572627
Bee	47.192875	-122.676241
Ketron	47.1563228	-122.6319968
Custer	47.1805136745908	-122.53746486189
Interlaken	47.155792	-122.541803
Camp Murray	47.1160642	-122.5695408
Ponders Corner	47.141373	-122.526117
Tillicum	47.121617	-122.553752
Old Tacoma	47.274743	-122.466916
Tacoma	47.25308	-122.44153
Downtown	47.248981	-122.440602
Tacoma Junction	47.241225	-122.393256
Waller	47.208986	-122.370433
McChord Air Force Base	47.1349437	-122.5248086
Midland	47.162271	-122.405373
Spanaway	47.109932	-122.431244
Brookdale	47.141766	-122.383177
Clover Creek	47.140298	-122.378508
Aberdeen	46.9754569	-123.8155291
Central Park	46.9727945	-123.7036421
Melbourne	46.947171	-123.623737
Montesano	46.979471	-123.604255
Artic	46.8903723	-123.7147024
Weikswood	46.8950977	-123.4537693
Whites	47.0378072	-123.336161
Stimson	47.0897504	-123.2303907
Sine	47.028414	-123.2668655
Rony	46.944429	-123.351973
Marmac	47.111484	-123.144873
Cedarville	46.857018	-123.281078
Oakville	46.8408758	-123.2340392
Independence	46.797193	-123.154614
Rochester	46.823084	-123.09564
Willapa	46.674971	-123.669451
East Raymond	46.668434	-123.692382
Burt	46.666213	-123.460432
Elk Creek	46.664824	-123.447098
Swem	46.6610352	-123.4030957
Holcomb	46.572541	-123.618762
Hilda	46.63677	-123.36959
Doty	46.630893	-123.274704
Dryad	46.6300551	-123.2516599
Meskill	46.635056	-123.180704
Ceres	46.6080554	-123.1541022
Bunker	46.648215	-123.117298
Adna	46.62811	-123.058908
Ruth	46.60705	-123.11986
Walville	46.551709	-123.355442
McCormick	46.553462	-123.326399
Pe Ell	46.5734606	-123.297678
Wildwood	46.45955	-123.09013
Tumwater	46.985404	-122.911681
North Olympia	47.102612	-122.883057
Beachcrest	47.108248	-122.749053
Thompson Place	47.053634	-122.780134
Fir Tree	46.956209	-122.783188
Littlerock	46.9027724	-123.0167838
Grand Mound	46.8034134	-123.0118474
Bucoda	46.7986773	-122.8690974
Plumb	46.926399	-122.8563
Rainier	46.888382	-122.68881
McIntosh	46.862878	-122.777629
Rainier	46.8699	-122.722847
Tono	46.776433	-122.825917
Joint Base Lewis-McChord	47.1349437	-122.5248086
Roy	47.002816	-122.543558
Five Corners	46.932877	-122.589568
McKenna	46.936232	-122.555621
Hillhurst	47.0866624	-122.5071079
Frederickson	47.096596	-122.378989
Loveland	47.06455	-122.409843
Four Corners	46.923593	-122.573534
Vail	46.8492204	-122.6450054
Fords Prairie	46.742799	-122.996129
Littell	46.63747	-123.035696
Claquato	46.644624	-123.019517
Newaukum	46.6308779	-122.9907418
Oxley	46.617327	-122.907347
Nulls Crossing	46.706214	-122.862348
Kopiah	46.704964	-122.812449
Forest	46.601812	-122.8560479
Evaline	46.534328	-122.937158
Saint Urbans	46.517954	-122.886529
Klaus	46.576217	-122.838731
Alpha	46.611757	-122.604549
Bremer	46.578649	-122.41548
Lacamas	46.561102	-122.651822
Winston	46.485525	-122.522431
Wilson	46.452886	-122.554833
Ajlune	46.515342	-122.43546
Swofford	46.50358	-122.3882524
Seattle Heights	47.806793	-122.321912
Brier	47.792008	-122.271965
Ridgecrest	47.74732	-122.317906
Parkwood	47.740931	-122.33874
Evergreen	47.735376	-122.336795
Paramount Park	47.736209	-122.319572
Bothell East	47.8125165	-122.1797289
Kenmore	47.766198	-122.257064
Moorlands	47.743709	-122.24207
Pinehurst	47.722341	-122.318073
Lavilla	47.696142	-122.276683
North Broadway	47.646209	-122.320404
Hawthorne Hills	47.672043	-122.275403
Pontiac	47.678987	-122.27207
Edgewater Park	47.641765	-122.279014
Juanita	47.707024	-122.207885
Lucerne	47.641488	-122.220679
Turner Corner	47.805001	-122.154126
Grace	47.781558	-122.1550355
Maltby	47.809231	-122.11017
Woodinville	47.7544655	-122.1632374
Hollywood Hill	47.737321	-122.127346
High Bridge	47.80343	-122.003508
Cottage Lake	47.7401871	-122.0811433
Earlmont	47.691585	-122.150772
Snyders Corner	47.66423	-122.1626274
North Beacon Hill	47.5787375	-122.3093296
Lakewood	47.563155	-122.271791
Medina	47.619212	-122.2280335
Gold Coast	47.62806	-122.2225
Mercer Island	47.574585	-122.222067
Northup	47.6315427	-122.1799899
Beaumont	47.588155	-122.227623
Mercer Heights	47.570099	-122.23179
Duwamish	47.5097374032122	-122.300341302095
Tukwila	47.4763786	-122.2591161
Lakeridge	47.5058054	-122.2431908
Hazelwood	47.5495504	-122.1904676
May Creek	47.5091598	-122.1577457
Kennydale	47.518438	-122.209406
Bryn Mawr	47.5020811	-122.2329098
Hilltop	47.554471	-122.14234
Vasa Park	47.5757758331398	-122.114846595221
Cougar Hills	47.5651	-122.117899
Sahalee	47.635137	-122.057791
Coal Creek	47.53677	-122.12901
Renton	47.4746582	-122.2067903
East Renton Highlands	47.48111	-122.11861
East Renton Highlands	47.487961	-122.116746
Mirrormont	47.472658	-122.023295
Lake Marcel	47.694335	-121.921206
Lake Marcel-Stillwater	47.6950689	-121.9121085
Stillwater	47.67922	-121.90876
Carnation Mobile Haven	47.650705	-121.906274
Carnation	47.647873	-121.914296
Fall City	47.568657	-121.892762
Spring Glen	47.5613437	-121.8613713
Riverbend	47.467967	-121.747291
McVan	47.451215	-122.289064
Midway Mobile Mansions	47.382276	-122.293964
Benson Hill	47.442045	-122.190954
O'Brien	47.4119558	-122.2370466
West Hill Mobile Manor	47.369361	-122.301711
Kitts Corner	47.297044	-122.313177
Valley Mobile Manor	47.37227	-122.228269
Meredith	47.346389	-122.235306
Cedar Grove	47.4359563	-122.0634932
Tahoma-Maple Valley	47.404178	-122.028677
Noble	47.378826	-122.008739
Berrydale	47.3398567	-122.1283066
Lake Morton-Berrydale	47.3340938	-122.1003604
Lake Holm	47.3016842	-122.1358153
Henrys	47.344466	-122.0187325
Lake Morton	47.324416	-122.07932
Cherrywood Mobile Manor	47.223164	-122.317924
Tall Cedars Mobile Court	47.276791	-122.223735
Pacific	47.264639	-122.2502267
Puyallup	47.177438	-122.292318
Meeker	47.18615	-122.27738
Tehaleh	47.1165139	-122.1824416
Wabash	47.242728	-122.064659
Ponderosa Estates	47.161768	-122.156227
Cedar View	47.171768	-122.154282
Rhododendron Park	47.151768	-122.160949
South Prairie	47.137659	-122.093668
Wilkeson	47.108557	-122.048074
Burnett	47.1302467	-122.0490276
Selleck	47.3744167	-121.8740094
Black Diamond	47.3087055	-122.0034012
Bayne Junction	47.3024674	-121.9093753
Kangley	47.3572954	-121.8847481
Wilderness Rim	47.443492	-121.762306
Krain	47.2427999	-121.98977
Veazie	47.2484889	-121.9545627
Naco	47.276555	-121.931856
Birch	47.2281249	-121.9628721
Enumclaw	47.204458	-121.991592
Humphrey	47.238285	-121.716865
Baring	47.7680501	-121.4799292
Miller River	47.7212253	-121.3913431
Skykomish	47.7114888	-121.3611992
Snoqualmie Pass	47.41365	-121.413388
Nagrom	47.229934	-121.609428
Stampede	47.267254	-121.36846
Kachess Resort	47.332614	-121.253982
Pine Glen	47.221228	-121.130644
Driftwood Acres	47.272617	-121.074532
Roslyn	47.2221178	-120.9925356
Berkeley	47.073989	-122.335397
Graham	47.047475	-122.2951
Orting	47.097927	-122.204472
Kapowsin	46.974111	-122.233456
Puyallup River Junction	47.006213	-122.193169
Voss Resort	46.972801	-122.242558
Upper Fairfax	47.00539	-121.998018
Clear Lake	46.936376	-122.283335
Eatonville Junction	46.880002	-122.262978
Clay City	46.9261533	-122.2547524
New Reliance	46.810182	-122.266475
Reliance	46.772799	-122.266011
Park Junction	46.7603951	-122.1437498
Ashford	46.75858	-122.0301889
Paradise	46.7853271	-121.7350649
Carlson	46.6995102	-122.199574
Mineral	46.716762	-122.180876
Nesika	46.474	-122.28927
Kosmos	46.509131	-122.191247
Longmire	46.7502282	-121.8127896
Packwood	46.6081411	-121.6715753
Silver Brook	46.534092	-121.907827
Siler	46.509556	-121.928703
Sunrise	46.914612	-121.639005
Cliffdell	46.9176697	-121.0424543
White Pass	46.6435102	-121.3796323
Rimrock	46.6652029	-121.1225559
Upper Salmon Junction	46.354272	-123.735425
Oneida	46.323414	-123.679287
Eden	46.298441	-123.652364
Dahlia	46.260617	-123.615154
Lower Elochoman	46.2206564	-123.3786102
Eagle Cliff	46.170943	-123.234289
Oak Point	46.19083	-123.189529
Eufaula Heights	46.216038	-123.053856
Eufaula	46.195587	-123.050133
Ryderwood	46.376488	-123.043633
Castle Rock	46.275352	-122.907272
Silver Lake	46.2969547	-122.8113236
Silverlake	46.313213	-122.784378
Sightly	46.300129	-122.709114
Coal Creek	46.20432630976	-123.019420819374
Longview Heights	46.181774	-122.955048
Rocky Point	46.171779	-122.908723
Carrolls	46.0788483624833	-122.864546675353
La Center	45.86259	-122.669043
Sara	45.750317	-122.712948
Knapp	45.7397142	-122.7336009
Pigeon Springs	46.051525	-122.624763
Woodland Park	45.995844	-122.471404
Chelatchie	45.927846	-122.379654
West Pioneer	45.830393	-122.682045
Charter Oak	45.8240028	-122.5582523
Lambert	45.77956	-122.682044
Duluth	45.7801031	-122.641252
Scotton Corner	45.766348	-122.537219
Barberton	45.707677	-122.620486
Union	45.70789	-122.55176
Heisson	45.825277	-122.493465
Blurock Landing	45.666783	-122.758711
Lake Shore	45.689481	-122.692738
Vancouver Junction	45.692825	-122.694353
Rye	45.675117	-122.630097
Five Corners	45.681906	-122.580344
Homan	45.6993162	-122.5802076
Walnut Grove	45.673354	-122.606103
Russell Landing	45.605951	-122.583984
Proebstel	45.666961	-122.479921
Ireland	45.659284	-122.372315
Parkersville	45.579563	-122.375647
Portland metropolitan area	45.5	-122.65
Cougar	46.050873	-122.302798
Dole	45.7832132	-122.3372479
Gifford Pinchot	46.017406	-121.897208
Carson River Valley	45.724568	-121.820479
Saint Martin's Hot Springs	45.727617	-121.796744
Home Valley	45.711606	-121.778273
Cook	45.713469	-121.650493
Guler	46.0002188	-121.541459
Glenwood	46.019263	-121.289671
Laurel	45.943443	-121.380326
B Z Corner	45.85012	-121.508965
Ericson View Tracts	45.726507	-121.600074
Hood View Tracts	45.725396	-121.596185
Hood	45.723052	-121.5608864
Underwood	45.7292307	-121.524839
Bingen	45.7148101	-121.4664688
Laws Corner	45.753496	-121.42555
Yakama Reservation	46.008511	-121.154251
Appleton	45.817964	-121.270328
Wahkiacus	45.831805	-121.095803
Warwick	45.721549	-120.999561
Mount Pleasant	45.559841	-122.257591
Molfait Tracts	45.606229	-122.231757
Prindle	45.5887029	-122.164337
Cruzatt	45.5916007	-122.1524074
Moffetts Hot Springs	45.654888	-121.9583537
Straight Point	45.6979494	-121.3969791
Dallesport	45.62	-121.179832
Wishram	45.65871	-120.967069
Merritt	47.7820089	-120.837611
Leavenworth-Lake Wenatchee	47.7648878	-120.78252
Leavenworth	47.5927884	-120.66765
Peshastin	47.5702231	-120.599803
Dryden	47.5401688	-120.5611745
Wagnersburg	47.602572	-120.242689
Blewett	47.4308124	-120.6560135
Appleyard	47.396723	-120.30285
Sunny Hill	47.41235	-120.253125
McLeans Orchard	47.758475	-120.067995
Lamoine	47.728849	-119.899767
Orondo	47.6198482	-120.2282026
Douglas	47.6208387	-120.0040354
Withrow	47.705226	-119.813482
Palisades	47.448163	-119.879613
Appledale	47.370122	-119.956924
Trinidad	47.2312666	-119.9991757
Naylor	47.262637	-119.613652
Ellensburg	46.9996247	-120.5488497
Holmes	46.969813	-120.528601
Kittitas	46.9842117	-120.4175756
Renslow	46.960246	-120.295756
Edgemont	46.9248649	-120.4608349
Wymer	46.827069	-120.4605894
Roza	46.783738	-120.45451
Naches	46.728194	-120.700185
Holtzinger	46.680187	-120.727409
Cowiche	46.675148	-120.710487
Weikel	46.636063	-120.667401
Tietonview Grange	46.5930154	-120.7094282
Gromore	46.588353	-120.698956
Tampico	46.5352004	-120.8670916
Wiley City	46.55158	-120.649697
Brace	46.629828	-120.581218
Fruitvale	46.6179809	-120.5515467
Yakima	46.602234	-120.506093
South Broadway	46.566238	-120.516732
Harrah	46.4046322	-120.5441604
Wapato	46.447779	-120.419845
Moxee	46.5560992	-120.3854965
Moxee City	46.553739	-120.383116
Sawyer	46.456547	-120.361855
Vantage	46.9454386	-119.9903673
Beverly Junction	46.831363	-119.955695
Low Gap	46.9860145	-119.7921894
Royal City	46.901264	-119.6309738
Blackrock	46.5115202	-119.9978224
Wahluke	46.709581	-119.54225
Nancy	46.66458	-119.569752
Pearl	46.584302	-119.566418
Mold	47.742852	-119.341751
Fordair	47.636397	-119.266929
Banks Lake South	47.6268236	-119.2684652
Hanson	47.728167	-119.01912
Stratford	47.42667	-119.28167
Cascade Valley	47.1422121	-119.3163861
Creston	47.75864	-118.519821
Telford	47.69432	-118.40721
Davenport	47.6540328	-118.157666
Earl	47.551297	-118.3795557
Harrington	47.4787659	-118.2547127
Bluestem	47.524967	-118.126541
Lamona	47.35823	-118.494018
Batum	47.2323836	-118.8147239
Tokio	47.209597	-118.269692
Keystone	47.252032	-118.150287
Westlake	47.10403	-119.336691
Sieler	47.0672135	-119.1768665
Warden	46.9697111	-119.0458805
Warden Hutterian Brethren	47.058755	-118.950283
Roxboro	46.952198	-118.854643
Bruce	46.839403	-119.047602
Bettie	46.676247	-119.528361
Willa	46.577175	-119.52002
Hanford	46.58375	-119.3878
Mathews Corner	46.459859	-119.194459
Schlomer	46.707175	-118.920263
Lind	46.9717494	-118.613738
Teske	47.064368	-118.133277
Thavis	46.957915	-118.219066
Fletcher	46.868482	-118.324138
Mack	46.9053	-118.183998
Mack	46.883431	-118.1739394
Myers	46.7214058	-118.7619275
Wacota	46.656208	-118.496542
Farrington	46.539899	-118.573223
Windust	46.535667	-118.576031
Magallon	46.588987	-118.470507
Davin	46.60848	-118.32442
Ayer	46.594725	-118.349354
Chew	46.599005	-118.318022
Davin	46.603134	-118.320524
Clyde	46.4112391	-118.4475491
Powers	46.5381215	-118.1527751
Starbuck	46.5178109	-118.1275488
Rupple	46.404545	-120.628302
Brownstown	46.4044749	-120.5967127
Zillah	46.402111	-120.262544
Pleasant Valley	45.83457	-120.591724
Cleveland	45.970928	-120.35391
Goodnoe Hills	45.751177	-120.48023
Goodnoe	45.716665	-120.5114845
Granger	46.3397012	-120.1869335
Nass	46.335472	-120.146558
Outlook	46.33137	-120.091799
Givens Corner	46.250965	-119.999208
Lichty	46.287691	-119.957017
Blacks Corner	46.272632	-119.92615
Mabton	46.2111226	-119.9984314
Grandview	46.247488	-119.915522
North Prosser	46.2291072594583	-119.77116649871
Alderdale	45.8356834	-119.9252007
Paterson	45.9369783	-119.602862
Maryhill	45.685312	-120.820903
Kiona	46.248795	-119.479551
Ruby	46.375969	-119.283351
West Richland	46.296908	-119.336969
Richland Y	46.236801	-119.233071
Richland Junction	46.2310595	-119.2288856
Island View	46.237917	-119.224127
South Benton	46.071846	-119.370748
Vista	46.2132148	-119.2108837
West Highlands	46.2139462	-119.18112
Sagemoor	46.386977	-119.071575
Martindale	46.2498413	-118.9677025
Levey	46.278826	-118.835917
Tri-Cities	46.22361	-119.13583
Humorist	46.1935648	-118.9269877
Le Grow	46.168775	-118.839344
Attalia	46.1093911	-118.9179739
Wallula	46.08528	-118.907225
